300多	20
依赖,	20
挑衅.	20
驾驶	20
国务卿	20
特使,	20
中旬,	20
扩展.	20
(意大利)	20
深化	20
掩饰	20
拖	20
优点,	20
第二条	20
从军	20
年"	20
址	20
停车	20
商务	20
E/CN.	20
25万	20
较少.	20
下一步	20
第七次	20
至关	20
父母,	20
决策者,	20
紧迫性	20
价值观,	20
诚然,	20
感.	20
更大,	20
催	20
交叉	20
"环境	20
对题	20
四分之三	20
顺应	20
出入	20
索马里.	20
厅.	20
规避	20
塔吉克斯坦,	20
下支	20
三分之一,	20
2),	20
(西亚	20
摊派	20
团),	20
第27段	20
乌拉圭,	20
初步调查	20
昂	20
孟加拉	20
孟	20
第24条	20
各章	20
呈	20
研究所,	20
积极性	20
140万	20
建成	20
插	20
第9次	20
改写	20
第39	20
战犯	20
荒谬	20
风暴	20
萨登贝格	20
洋	20
控制权	20
(加纳)	20
并且,	20
拥护	20
留住	20
观察.	20
较少,	20
装甲车	20
巴士拉	20
房舍,	20
游击队	20
迁移,	20
190	20
事务费	20
8.5%	20
祸害.	20
野生	20
原计划	20
订单	20
奥尔布赖特	20
水准	20
剂量	20
猜疑	20
效用.	20
居	20
情事,	20
抗议,	20
全世界,	20
促进.	20
徒劳	20
相反.	20
感情	20
清洗,	20
人生	20
支柱,	20
1万	20
段落,	20
净额,	20
修理,	20
民有	20
债权	20
非洲统一组织,	20
楷模	20
报导.	20
"外国	20
堂	20
形成,	20
18,	20
无偿	20
初始	20
数十万	20
考虑;	20
把关	20
形象.	20
孤立,	20
第20段	20
瘫痪.	20
分裂,	20
能动	20
启动	20
第44/236	20
实:	20
冲击,	20
弹	20
法规,	20
余款	20
更高.	20
(I)	20
各职	20
处)	20
158	20
131	20
贸发会议,	20
马兰热	20
82,	20
"并	20
不迟	20
纳杰夫	20
部门;	20
略	20
开列.	20
俄罗斯,	20
热诚	20
共处	20
更替	20
40年	20
起源于	20
第40	20
116	20
规则"	20
融合,	20
团中	20
概	20
程,	20
制成品	20
"非	20
水力	20
逐	20
建设;	20
四十年	20
透明,	20
效能,	20
自决权,	20
辐照	20
内流	20
计划署.	20
工序	20
基加利,	20
阵线,	20
妨害	20
外籍	20
美属维尔京群岛	20
东加勒比	20
英属维尔京群岛	20
种类,	20
旅程	20
产物,	20
去世	20
史诗	20
上涨	20
信息系统,	20
第32条	20
豁免,	20
数制	20
弥合	20
分期	20
浮动	20
督导员	20
组织:	20
低下	20
生育力	20
分界线	20
利率,	20
开罗,	20
预想	20
3万	20
侨民	20
痢疾	20
移民法	20
废物,	20
变量	20
(波斯尼亚	20
里海	20
比例尺	20
自决.	20
避孕套	20
各节	20
扶贫	20
自营	20
都市人	20
女孩子	20
第913	20
比哈奇地区	20
多米尼加共和国,	20
代表:	20
外加	20
生育率,	20
代行	20
兽医	20
(其他	20
阿拉伯河	20
欧经委会	20
WALLACE	20
吸烟	20
有失	19
第6条,	19
立场:	19
援用	19
陈述,	19
例.	19
权"	19
据说,	19
男子.	19
中学,	19
委任	19
II	19
拥有,	19
无关,	19
1985年,	19
M.	19
述及	19
证,	19
均未	19
抵触	19
第19	19
陈述.	19
那天	19
历时	19
以下,	19
"17.	19
"由于	19
侮辱	19
Khan	19
士兵们	19
看法:	19
里面	19
削弱,	19
星期日	19
听说	19
埋葬	19
拘留所	19
受苦	19
牢房	19
造林	19
210	19
频率	19
犯罪行为,	19
建议性	19
冒险	19
瑙鲁	19
教导	19
要是	19
讽刺	19
第47/189	19
有希望.	19
培育	19
挫败	19
手中,	19
International	19
管理处	19
原已	19
(生物)	19
雅典	19
休	19
117	19
管辖.	19
齐	19
相邻	19
冒着	19
今后,	19
类,	19
遇有	19
击	19
后勤,	19
战区	19
团队	19
以至于	19
条文.	19
对抗.	19
警惕	19
安定	19
庇护.	19
族,	19
示威,	19
短期,	19
倾向,	19
汇	19
布局	19
边缘化	19
一刻	19
坛	19
事例.	19
专家;	19
结束;	19
适当,	19
误	19
利息收入	19
桥梁,	19
交换,	19
一致性,	19
两地	19
活跃.	19
(坦桑尼亚	19
实行,	19
会计,	19
逆转.	19
精神上	19
骄傲.	19
指责.	19
友好,	19
暗淡	19
(瑞典)	19
依存,	19
自相矛盾	19
申报,	19
革新.	19
检查站,	19
领	19
名词	19
柏林	19
日内瓦.	19
搬到	19
律文书	19
一点:	19
内贸	19
1985	19
1989	19
有关方面,	19
194.	19
199.	19
大陆架	19
环	19
愈来愈多	19
精简,	19
转折点,	19
社会制度	19
误解,	19
设备:	19
交货	19
中;	19
教科文组织,	19
1991-1992年	19
100万.	19
货币基金组织,	19
追查	19
僵硬	19
布加勒斯特	19
思考.	19
遗产.	19
事例,	19
军阀	19
极权主义	19
担当	19
中介	19
(智利)	19
会上,	19
于本	19
巴特勒	19
角度,	19
补	19
杀伤性	19
毁	19
侦测	19
弗雷谢特	19
益处,	19
电力,	19
住院	19
系统化	19
迈阿密	19
沮丧.	19
外在	19
马那瓜	19
地中海地区	19
集中营	19
任期.	19
(1993),	19
东正教	19
第四十二届	19
减弱	19
真理	19
贯穿	19
学位	19
文,	19
治外法权	19
暗杀,	19
采用,	19
外交界	19
不好	19
危害,	19
加工,	19
戒毒	19
体现.	19
少年犯	19
过剩	19
二者	19
媒体,	19
倡议;	19
搜查,	19
现况.	19
不利.	19
论点.	19
"执行	19
各方.	19
东北部	19
翻译,	19
其先	19
不稳	19
97	19
姓名,	19
几内亚比绍,	19
运送,	19
!	19
更佳	19
第37条	19
高中	19
媒介.	19
本文	19
西区	19
统治.	19
低水平	19
运货	19
法规.	19
严酷	19
过失	19
散发,	19
(观察员	19
矿床	19
减少;	19
207.	19
勘探,	19
之.	19
通货膨胀,	19
218.	19
一般而言	19
离境	19
杀死.	19
司令官	19
徒刑	19
名册.	19
选举法,	19
证.	19
保证:	19
会面.	19
(E/1993/L.	19
统计.	19
打印机	19
定位	19
应缴	19
责任感	19
伊朗,	19
173	19
均须	19
当之无愧	19
归纳	19
据点	19
欲	19
乃	19
第4段,	19
"(h)	19
名下	19
种族隔离.	19
口径	19
附件);	19
文中	19
邻国.	19
谨慎,	19
恐	19
改名	19
民警.	19
1999年	19
所有者	19
清	19
招募,	19
自力更生.	19
15%,	19
不善	19
显著,	19
达到,	19
不算	19
莫斯塔尔	19
空间.	19
118	19
第31	19
跟上	19
病假	19
横行	19
出事	19
事务)	19
"各	19
扎实	19
丛书	19
理由;	19
多瑙河	19
疑问,	19
着,	19
停火;	19
无敌	19
第5段,	19
数学	19
任期,	19
招待	19
187.	19
算出	19
(第	19
骇人听闻	19
两岸	19
维尔京群岛	19
可能性;	19
超额	19
默里梅	19
有道理	19
实验性	19
回复	19
细则,	19
70万	19
框架;	19
休假	19
(近东	19
工程处)	19
"铭记	19
恐怖,	19
维修费	19
疯狂	19
抗	19
专职	19
军事化,	19
炮火	19
试办	19
用;	19
反常	19
第23	19
各组	19
石油输出国组织	19
资本市场	19
"1994年	19
成见	19
(联利观察团)	19
采矿业	19
投资额	19
特别是:	19
(8)	19
第48/26	19
第48/214	19
不易	19
令人发指	19
策略.	19
弱点.	19
投标,	19
本法	19
地址	19
计入	19
务期	19
数)	19
时限.	19
行动者	19
系指	19
西半球	19
判例	19
老化	19
流行病学	19
测定	19
记录;	19
侵蚀	19
香港	19
排放量	19
广播,	19
好转,	19
转而	19
第48/264	19
废料.	19
社会服务.	19
侨居	19
反对票.	19
已请	19
就座	19
阿达乌伊	19
第48/163	19
60%.	19
鼓动	19
移民.	19
岛长	19
8,	19
偏高	19
第31条	19
委员会法	19
学历:	19
阿马迪耶	19
捐赠者	19
law	19
A/48/PV.	19
引渡,	18
抽象	18
外侨	18
案情	18
罪犯.	18
境地.	18
不平	18
反面	18
此处	18
"如	18
4.3	18
V.	18
纵容	18
San	18
P	18
家里	18
隶属	18
(1990年	18
上部	18
"危害	18
税款	18
第三者	18
哪里	18
清醒	18
第9,	18
第25条	18
八年	18
对待,	18
入境,	18
申请表	18
"18.	18
第一天	18
打死.	18
塑料	18
在此之前,	18
射击,	18
特种	18
142	18
讲述	18
开枪,	18
配制	18
走到	18
侯	18
终身	18
作物.	18
伯	18
颂	18
毁坏,	18
钻井	18
开端	18
总的说来	18
善	18
幼儿	18
扑灭	18
面前,	18
定下	18
巴基斯坦.	18
通信,	18
事务;	18
分处	18
对口	18
副代表	18
兵士	18
兑现	18
为学	18
学习.	18
望	18
详细资料,	18
地界	18
部队"	18
人"	18
结清	18
储备,	18
麻烦	18
受难	18
陷	18
第17次	18
质问	18
温床	18
选为	18
能让	18
景象	18
亚,	18
复苏,	18
原材料	18
992年	18
监测员.	18
亿	18
20%,	18
毁灭.	18
祈祷	18
有信心,	18
无私	18
约翰内斯堡	18
府,	18
主观	18
答	18
明.	18
延迟,	18
丰富.	18
灾情	18
装配	18
头等	18
各界	18
上下	18
集会,	18
成长.	18
密克罗尼西亚联邦	18
殖民主义,	18
阴影	18
欣赏	18
弱点,	18
海洋,	18
(尼泊尔)	18
怖	18
透彻	18
公断	18
囚禁	18
特工	18
如下,	18
弱小	18
政权,	18
杀虫剂	18
场址,	18
驶往	18
轰击	18
跨过	18
坟墓	18
慈善	18
电讯,	18
Ali	18
同行	18
可兰经	18
处罚.	18
俾	18
如期	18
犯法	18
受益,	18
达卡	18
秘书.	18
201.	18
203.	18
世界"	18
(a).	18
求助	18
功效	18
办法"	18
跟着	18
000万.	18
委员会"	18
用处.	18
日常工作	18
认同	18
节约,	18
出:	18
子孙后代	18
不惜	18
主旨	18
同意:	18
日子.	18
章节.	18
票数	18
力所能及	18
格局.	18
注明	18
折合	18
采行	18
吸食	18
借用	18
广播.	18
看不出	18
满意;	18
证书,	18
理事国.	18
持久.	18
通道.	18
编号.	18
178	18
1959年	18
(自	18
尚存	18
工作集	18
"使	18
逐个	18
分拨	18
适度	18
信念.	18
节制	18
(XXX)	18
第四十一届	18
制成	18
有为	18
比如,	18
赤字.	18
毒品.	18
内部,	18
(马耳他)	18
小小	18
临近	18
第6段,	18
一多	18
大门.	18
二),	18
米洛塞维茨	18
泽	18
住所,	18
授	18
将领	18
开列,	18
异,	18
总务厅	18
航海	18
会),	18
6).	18
750万	18
细分	18
拉巴尼	18
论文.	18
(按	18
阿富汗伊斯兰	18
庇护,	18
刑事犯	18
远比	18
学龄儿童	18
(芬兰)	18
卖给	18
主体	18
赦免	18
第27	18
紧接着	18
栋	18
如前所述,	18
等).	18
草案"	18
(LOS/PCN/L.	18
取样	18
215.	18
怕	18
(XVII)	18
科长	18
自此	18
色	18
兵营	18
抱怨	18
认捐.	18
光明	18
察觉	18
货币.	18
监测员,	18
第706	18
努	18
来访	18
未列	18
段内,	18
数中	18
房地产	18
运作;	18
货品	18
第47/62	18
在外.	18
周.	18
引入	18
种子,	18
截止.	18
第47/64	18
一部分;	18
物质.	18
废料,	18
电厂	18
珍惜	18
进入,	18
困难;	18
第二十一届	18
与会人员	18
(拉美	18
率先	18
判,	18
11,	18
助人	18
增强.	18
第33段	18
所有人,	18
充分.	18
多种多样	18
成员"	18
寡妇	18
罗安达	18
加添	18
边远	18
赞同,	18
并非如此.	18
名称.	18
五分之一	18
见解	18
伤	18
支持性	18
领先	18
物价	18
勒索	18
权益	18
假,	18
体积	18
显而易见,	18
文.	18
备件,	18
成分,	18
陆	18
投资法	18
款)	18
系统)	18
备有	18
650	18
加仑,	18
损耗	18
950	18
(见方	18
旅游,	18
"全面	18
渡	18
第三类	18
取代,	18
10.50	18
5%,	18
接受者	18
倡议"	18
以色列-巴勒斯坦	18
(马尔维纳斯)	18
(斯里兰卡)	18
第47/92	18
准备金	18
环绕	18
目的;	18
利用率	18
7%	18
伙	18
第48/44	18
争议,	18
婴儿,	18
均属	18
指向	18
1993/94年	18
Khosroabad	18
Yebis	18
1995-1997年	18
更多,	18
(肯尼亚)	18
有所不同,	18
弃权.	18
朋友,	18
F.	18
谢意.	18
憎恶	18
第48/40	18
习	18
示范法.	18
较佳	18
第44条	18
月球	18
变更	18
奖励.	18
编订	18
通报,	18
前途.	18
恤金.	18
提交.	18
逗留	18
d	18
专门性	18
已予	18
事宜	18
第十九条	18
大陆.	18
满怀	18
工作量,	18
发明	18
约束性	18
埃西	18
第932	18
正,	18
军力	18
债	18
一些,	18
传染病,	18
泰	18
否决,	18
博·谢伦	18
5亿	18
大多是	18
埋有	18
黑塞哥维那)	18
第49/10	18
边际	18
呼吁书	18
使用法	18
15亿	18
参考,	18
第48/87	18
地图.	18
２	18
较广	18
服装,	18
转来	18
安置,	18
小农	18
引致	18
废物.	18
市中心	18
决议);	18
"或	18
皮特凯恩	18
第48/238	18
outer	18
(1:	18
TAKASU	18
农用	18
(1995年	18
汽艇	18
戈马	18
拟订期	18
虽然,	17
补贴,	17
大体	17
本案	17
登载	17
3.1	17
就得	17
废除,	17
谋杀.	17
幢	17
无罪	17
轻而易举	17
G.	17
特许	17
2.3	17
夫妻	17
嫌犯	17
不意	17
生于	17
创设	17
作风	17
秋季	17
补救.	17
医院.	17
异议,	17
手续,	17
随即	17
犯人,	17
打死	17
买	17
子弹.	17
射击.	17
家具,	17
眼睛	17
宵禁	17
令,	17
’.	17
星期六	17
护士	17
者.	17
"1993年	17
个别人	17
抗议.	17
球	17
争议.	17
境.	17
The	17
(抵	17
第1号	17
折	17
雷区	17
(A/48/250/Add.	17
总量	17
第47/19	17
伙伴们	17
前言	17
……".	17
凯	17
法案.	17
初等	17
侵害,	17
"所有	17
款额,	17
人质,	17
反之,	17
纠正,	17
地产	17
后.	17
爆发.	17
理.	17
掉	17
部队),	17
强迫性	17
太平洋区	17
进去.	17
3:	17
密切,	17
主人	17
当前,	17
背井离乡	17
自豪,	17
精力,	17
过渡期	17
所有制	17
称赞.	17
强劲	17
差,	17
臭名昭著	17
创伤,	17
经济效益	17
路,	17
核试验,	17
无核	17
非洲地区	17
增编,	17
仓库,	17
环节.	17
标准化,	17
指数,	17
环境卫生,	17
恶性循环	17
种,	17
增高	17
救助	17
争	17
反恐	17
荣誉.	17
藐视	17
一边,	17
阿比让	17
夺走	17
见解.	17
付诸实施.	17
立陶宛,	17
详细资料	17
遍布	17
乍得,	17
尼日尔,	17
(第四委员会)	17
声明:	17
Fakkah	17
船员	17
第24段	17
神	17
推测	17
不服	17
漏洞,	17
卫队	17
今	17
报章	17
杂志,	17
即时	17
人选,	17
139	17
法律;	17
"21	17
南区	17
案例,	17
限度,	17
娴熟	17
一切.	17
竭力	17
二十多	17
赞比亚,	17
(1977)	17
第757	17
出口品	17
多边,	17
"协调	17
学到	17
训练班,	17
本区	17
坦	17
火	17
种有	17
只需	17
饶有	17
摄	17
炸死	17
数以百万计	17
衷心感谢	17
炸伤	17
痛心	17
S-3545	17
有空	17
尸体.	17
民兵,	17
何人	17
太子港.	17
民革	17
并不会	17
类.	17
1990-1993年	17
象征,	17
"……	17
品质.	17
圣地	17
委员,	17
人行	17
版本.	17
讲坛.	17
发言;	17
税收,	17
第六	17
(分别	17
正值	17
姿态,	17
一边.	17
替代性	17
马耳他,	17
军事性	17
重申:	17
沦为	17
特殊性	17
收益,	17
第二十四条	17
价值观.	17
多数.	17
出示	17
美丽	17
占领军	17
救国	17
记者,	17
火力	17
尚不	17
特色	17
征召	17
列出,	17
第六届	17
策略,	17
虚假	17
小孔	17
大数	17
操作,	17
一体.	17
130万	17
列入.	17
数值	17
2:	17
(阿拉伯	17
"作为	17
定稿,	17
搬迁	17
处分	17
食品.	17
省份,	17
送给	17
各地.	17
毁坏.	17
内支	17
奴隶	17
下属	17
贩子	17
复杂化	17
亲善	17
检察官,	17
简易	17
哈桑	17
受援	17
206.	17
210.	17
马达加斯加,	17
(XXV)	17
正常化.	17
217.	17
228.	17
236.	17
折中	17
签	17
言词	17
参与者.	17
惊讶	17
录音	17
瓶装	17
巨型	17
调查;	17
德,	17
战.	17
字样.	17
迁移.	17
租金.	17
164	17
D-1/D-2	17
试验室	17
中美洲,	17
540	17
起更	17
机组	17
议定,	17
连续性.	17
均衡.	17
GC	17
发觉	17
领袖们	17
425	17
摘录	17
暂时性	17
500多	17
注意:	17
受命	17
扎伊尔.	17
面貌	17
不相容	17
做到.	17
限额,	17
稳妥	17
对流	17
太空	17
填补.	17
埃利亚松	17
题目,	17
偏见.	17
款:	17
(尤其是	17
迈进.	17
等;	17
黑海	17
有条不紊	17
桑贾克	17
取得,	17
浪费,	17
来接	17
注意力,	17
海面	17
辛勤	17
报酬.	17
机构"	17
㈩	17
破伤风	17
论文,	17
妥当	17
总面积	17
空出	17
(每年	17
估算	17
指导;	17
及时性	17
主席;	17
"确认	17
额;	17
潜力;	17
祝愿,	17
阿布贾	17
过高.	17
宿舍	17
143	17
(b).	17
出.	17
大会:	17
混淆.	17
多少.	17
"两	17
第47/188	17
为准.	17
互惠	17
侵略性	17
意识.	17
独立;	17
一般人事费,	17
南-南	17
中行	17
商用	17
特别容易	17
自大	17
过时,	17
162	17
南美	17
详	17
夫人,	17
页.	17
意思.	17
海里	17
提议;	17
第17章	17
(s)	17
300).	17
囚犯.	17
完成;	17
消费品	17
汇率.	17
签字.	17
突破,	17
丧失.	17
大步.	17
廉	17
推选	17
日"	17
患有	17
自主权	17
进度.	17
为主,	17
见下文	17
举办.	17
(技术	17
十年;	17
海报,	17
种族歧视.	17
(LX)	17
主管机关	17
2/48/SR.	17
岸上	17
结论性	17
镇压,	17
生气勃勃	17
做法;	17
终止,	17
宣言;	17
交流;	17
发了言,	17
278	17
驶向	17
对面,	17
兵力,	17
000;	17
(E/C.	17
基.	17
储藏量	17
第1376次	17
排斥,	17
第48/161	17
各式各样	17
阁下.	17
安置.	17
现职	17
219.	17
第五章	17
第48/222	17
原本	17
要到	17
量化	17
生产力.	17
试行	17
激增	17
权利和义务.	17
割礼	17
生殖器	17
入学率	17
季节性	17
书籍,	17
辞	17
交易.	17
支用	17
6%	17
年数	17
仿照	17
军费	17
经济性	17
高效	17
漏洞	17
实践.	17
革新,	17
纸张	17
生产率,	17
同年	17
不言而喻	17
水利	17
老龄化	17
制订.	17
叙述.	17
珊瑚礁	17
展览.	17
法医	17
计划署/人口	17
争论.	17
里斯本	17
无形	17
调用	17
主持.	17
(西非	17
内部流离失所者	17
第二十届	17
圭	17
算是	17
酬	17
s	17
第929	17
阿曼,	17
"临时	17
至今为止,	17
印刷,	17
英镑.	17
e	17
升迁	17
较易	17
第46条	17
易受害性	17
第48/228	17
含水层	17
(宣传	17
传播工具	17
第1993/79	17
阿里·马赫迪	17
经共体	17
(草	17
美国.	16
2.4	16
转至	16
躲避	16
起草者	16
厄	16
起点	16
辩护,	16
罪行"	16
3.3	16
明了	16
违反,	16
诚意.	16
邻	16
副本.	16
等候	16
驳回	16
谋杀案	16
巡回	16
照片.	16
情形,	16
国际法.	16
宣判	16
此案,	16
形	16
阶级	16
回返者,	16
蓬	16
诚恳	16
声明;	16
教室	16
定居者	16
枪杀.	16
扔	16
房子,	16
回家	16
还给	16
扣	16
叫做	16
税.	16
学生.	16
85%	16
公路.	16
犹太教	16
移动,	16
政府"	16
摩纳哥	16
尝试,	16
联接	16
要谈	16
别无	16
永恒	16
塞尼洛利	16
阿拉法特	16
农	16
创伤.	16
半岛	16
殖民化	16
落实,	16
损坏,	16
医药,	16
崩溃.	16
恶性循环.	16
坎	16
学,	16
表演	16
保险.	16
第26段	16
运)	16
调往	16
一月	16
德拉卡马	16
重担	16
第7段,	16
周期性	16
看待.	16
国民大会,	16
触犯	16
游行	16
拘押	16
家属,	16
储存.	16
演变.	16
亲眼	16
第42条	16
界定.	16
特等	16
更早	16
然	16
莫过于	16
业务;	16
均衡,	16
风	16
360	16
萧条	16
中间,	16
人道主义法,	16
脆弱.	16
下跌,	16
振奋	16
比勒陀利亚	16
赋	16
发言权.	16
忠于	16
征	16
罚	16
自然灾害.	16
升高	16
祝愿.	16
错	16
已付	16
府.	16
表格,	16
成就;	16
心理,	16
主管,	16
勤	16
准确性,	16
拟定,	16
性.	16
到来,	16
描述.	16
比照	16
用水,	16
动员,	16
元.	16
全球化,	16
毫不犹豫	16
重申.	16
典范	16
到了.	16
巴勒斯坦-以色列	16
全国,	16
经合组织	16
上代	16
一百	16
(乌拉圭)	16
和平大学	16
字母	16
受审	16
组织法	16
水污染	16
归于	16
精密	16
挠	16
仍须	16
15日.	16
酝酿	16
所生	16
下落	16
盗窃	16
变得更	16
独立性.	16
数名	16
第1段,	16
186	16
固然	16
1992-1993年,	16
所长	16
192.	16
著	16
院,	16
启发	16
场合,	16
(白俄罗斯)	16
漠	16
决议:	16
随机	16
第二.	16
建议"	16
第47/211	16
远超过	16
不等	16
民主化.	16
弱	16
现实主义	16
干扰.	16
人民"	16
转折点	16
逐一	16
紧迫性.	16
急救	16
药物.	16
所付	16
后世界	16
明目张胆	16
太子港,	16
继任	16
塞德拉斯	16
选票,	16
外长们	16
卫生部长	16
多方	16
国本	16
原则上,	16
外债,	16
出口商	16
复兴,	16
2025年	16
抽取	16
妻	16
建筑业	16
容易,	16
跨学科	16
慢慢	16
也就是说	16
长处	16
1988年,	16
通航	16
文件).	16
(药物	16
中午	16
消费国	16
形成.	16
短短	16
罂粟	16
很广,	16
有利可图	16
财政部	16
反驳	16
信件,	16
耽搁	16
开幕式	16
疫苗.	16
无法无天	16
匪徒	16
记者招待会	16
和谐.	16
节省,	16
职能;	16
艾尔塔维	16
塔吉克-阿富汗	16
国货	16
(12)	16
不确定性	16
管理)	16
很低.	16
电信,	16
相联	16
收费,	16
混	16
9).	16
速率	16
安理会.	16
(驻	16
15%.	16
海水	16
手法	16
穆斯林,	16
第五节	16
藉	16
完整;	16
十几	16
关头	16
强力	16
准确性	16
好战	16
第五十一条	16
说明性	16
⑸	16
忆	16
8).	16
友"	16
铜,	16
所致	16
214.	16
229.	16
应否	16
座谈会.	16
个)	16
(4	16
211.	16
戈德斯通委员会	16
224.	16
与日俱增	16
152	16
讯问	16
附近,	16
审问	16
计票	16
录相	16
较低,	16
第688	16
反抗	16
萨拉	16
细心	16
第1993/6	16
第1993/29	16
627	16
活动费	16
流通.	16
瑞士法郎	16
桥梁.	16
国情	16
人事,	16
具体,	16
中用	16
(西非共同体)	16
法令.	16
隔绝	16
刑期	16
050	16
浓度	16
铀	16
销毁,	16
李肇星	16
构成.	16
原状	16
课本	16
挑衅,	16
1954年	16
该营	16
对视	16
237	16
"中东	16
新闻稿.	16
成功;	16
快,	16
残杀	16
检	16
历史学家	16
加德满都	16
维护,	16
席卷	16
巴拉圭,	16
(XX)	16
结论;	16
接着,	16
免税	16
拨付	16
敷	16
分队	16
四年,	16
提及.	16
服务"	16
较低.	16
显著.	16
1940年	16
波罗的海地区	16
所有权,	16
草签	16
可信性.	16
管辖,	16
欧洲共同体统计局	16
滚转	16
(以色列)	16
协调"	16
确.	16
(并	16
外行	16
决议案	16
就是说	16
停顿,	16
紧迫.	16
根据地	16
楼	16
库,	16
种籽	16
地点;	16
连续性,	16
政,	16
公共卫生,	16
评论;	16
陆路	16
人),	16
单价	16
270	16
膳食	16
要人	16
出缺率.	16
假设.	16
费率,	16
七.	16
全面.	16
沿海地区	16
第1970	16
托克劳,	16
第1541	16
多样化;	16
失业者	16
选出,	16
智	16
折衷办法	16
(斯洛文尼亚)	16
堆芯	16
迪瓦尼耶	16
归入	16
常规武器,	16
各营	16
包机	16
偶	16
(地理	16
身穿	16
联邦.	16
世代	16
-联合国	16
经费:	16
CM/Res.	16
维持费	16
液化	16
更趋	16
比耶利纳	16
得来	16
专题.	16
筛选	16
第40次	16
地热	16
46).	16
成果;	16
敌方	16
联合国世界	16
"㈠	16
第47/191	16
Naftshahr	16
首府	16
爆炸性	16
侦察.	16
第44/211	16
合营	16
抗拒	16
大事	16
不佳	16
适用;	16
面前.	16
投资者,	16
儿女	16
融合.	16
全文.	16
185	16
房舍.	16
可行性研究.	16
吉隆坡	16
国际化学品	16
周期.	16
(XXI)	16
第二句	16
未加	16
银	16
成套	16
机关)	16
需求;	16
信贷.	16
宗教.	16
异性	16
9%	16
分娩	16
改进;	16
带薪	16
80万	16
权利".	16
艾滋病毒	16
追回	16
用语.	16
不可靠	16
执行率	16
样本	16
内含	16
未亡	16
环礁	16
财富,	16
无家可归	16
缩小.	16
克制.	16
宇宙	16
太阳	16
真主	16
角	16
正确,	16
竞争力,	16
格拉夫·楚兰	16
工作"	16
检测	16
参与者,	16
第900	16
佩尔纳斯	16
"人口	16
支队	16
重伤.	16
金斯顿	16
领地	16
野生动物	16
望远镜	16
免去	16
第94/12	16
材料:	16
再生能源,	16
风能	16
地壳	16
测量,	16
视察团,	16
1000	16
小册子.	16
均等	16
西南,	16
操作员	16
时数	16
病例,	16
摩加迪沙机场	16
因果关系	16
阿马迪耶,	16
音障.	16
罗斯	16
婴幼儿	16
斯洛文尼亚,	16
外海	16
证书:	16
援外	16
罪情	16
冲破	16
夏	16
BOIN	16
求变	16
单机	16
]:	16
残酷,	15
复审	15
听审	15
道,	15
逻辑,	15
第26	15
含意	15
返	15
刑事案	15
盘问	15
数次	15
孩子,	15
说出	15
挂	15
误导	15
导弹.	15
"…	15
罪"	15
嫌疑	15
第5条,	15
分节	15
这时	15
过来.	15
四年.	15
周末	15
撤销.	15
诽谤	15
肉体	15
评定	15
耶路撒冷.	15
了:	15
状况:	15
地步,	15
Abu	15
狙击手	15
可不	15
搜索	15
电器	15
罚款.	15
亲戚	15
回去	15
药	15
权利:	15
1.5	15
兼并	15
容量	15
可惜	15
服刑	15
同参	15
出家	15
自由化.	15
来临,	15
一十	15
宽恕	15
利害关系	15
埋下	15
通道,	15
法理	15
to	15
纽约总部	15
前哨	15
354	15
不胜	15
负荷	15
380	15
解散,	15
龄	15
欧安会,	15
联合报	15
华沙	15
基金"	15
1987年,	15
类型,	15
格式.	15
公务员,	15
友谊,	15
赞成.	15
不用说,	15
凭	15
基石	15
不一样.	15
(北约	15
要用	15
达不到	15
清洗".	15
带刺	15
编排	15
站不住脚	15
乐意	15
专约	15
无知	15
体制化	15
想起	15
亚西尔·阿拉法特	15
吓	15
篇章.	15
葡	15
肢解	15
迫害,	15
民主改革	15
幸福.	15
(格林纳达)	15
听任	15
傲慢	15
儿子,	15
仪式,	15
收支平衡	15
昨天,	15
接见	15
丰富,	15
毁,	15
正常化,	15
诺罗敦·西哈努克	15
后任	15
补助,	15
补助.	15
分享.	15
运出	15
常备	15
邮政	15
期刊,	15
脆弱性,	15
大肆	15
后期,	15
受损	15
勘测	15
处事	15
当成	15
交织	15
战,	15
内心	15
引向	15
人物.	15
促销	15
击败	15
太久	15
侯,	15
机关枪	15
第47/233	15
司令	15
逃亡	15
断绝	15
判.	15
粗略	15
寄生虫	15
肺结核	15
老人,	15
技术人员,	15
过多,	15
萨赫勒	15
情绪,	15
惊悉	15
步枪	15
掩蔽	15
Sardasht	15
势.	15
曾有	15
支持者,	15
口译员	15
军营	15
除去	15
本分	15
该党	15
执行者	15
总监	15
蒙古,	15
进修	15
充裕	15
一段,	15
求得	15
交纳	15
哈拉齐	15
潮流	15
习惯.	15
该管	15
一切,	15
总和	15
急于	15
灌输	15
于此	15
第50条	15
差额.	15
军官.	15
训练班.	15
已给	15
表明:	15
252	15
维系	15
相辅相成,	15
(塞拉利昂)	15
饵雷	15
诺比洛	15
定居,	15
X	15
口,	15
填补,	15
查阅.	15
萨马瓦,	15
情	15
强暴	15
游戏	15
拷打	15
压倒性	15
民主政治	15
主要捐助者	15
审计.	15
努力:	15
直接,	15
等),	15
法学家	15
议定书;	15
"政治	15
圣萨尔瓦多	15
展出	15
终点站	15
第34	15
"因此,	15
信息:	15
巴尔干半岛	15
孜孜不倦	15
(禁毒	15
瓦解,	15
瘾	15
罪犯,	15
致意.	15
而言.	15
遥	15
单靠	15
联合国维也纳办事处	15
瑞士,	15
打断	15
旁	15
离职,	15
